trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
6206,2024-09-17,17:58:00,Perpignan,23:18:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '17:58:00', 0], ['Narbonne', '18:36:00', 0, '18:39:00', 0], ['Béziers', '18:52:00', 0, '18:55:00', 0], ['Agde', '19:06:00', 0, '19:09:00', 0], ['Sète', '19:22:00', 0, '19:25:00', 0], ['Montpellier Saint-Roch', '19:44:00', 0, '19:51:00', 0], ['Nîmes Centre', '20:16:00', 0, '20:20:00', 0], ['Valence TGV Rhône-Alpes Sud', '21:02:00', 0, '21:05:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '23:18:00', 0, 0, 0]]"
8637,2024-09-17,18:00:00,Paris Montparnasse Hall 1 - 2,21:49:00,Brest,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:00:00', 0], ['Rennes', '19:25:00', 0, '19:33:00', 0], ['Saint-Brieuc', '20:17:00', 0, '20:20:00', 0], ['Guingamp', '20:34:00', 0, '20:36:00', 0], ['Morlaix', '21:05:00', 0, '21:08:00', 0], ['Landerneau', '21:32:00', 0, '21:34:00', 0], ['Brest', '21:49:00', 0, 0, 0]]"
8731,2024-09-17,18:00:00,Paris Montparnasse Hall 1 - 2,21:27:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:00:00', 0], ['Rennes', '19:25:00', 0, '19:29:00', 0], ['Vannes', '20:25:00', 0, '20:28:00', 0], ['Lorient', '20:51:00', 0, '20:54:00', 0], ['Quimper', '21:27:00', 0, 0, 0]]"
8586,2024-09-17,18:02:00,Lourdes,22:53:00,Paris Montparnasse Hall 1 - 2,"[['Lourdes', 0, 0, '18:02:00', 0], ['Pau', '18:27:00', 0, '18:30:00', 0], ['Orthez', '18:50:00', 0, '18:53:00', 0], ['Dax', '19:20:00', 0, '19:29:00', 0], ['Bordeaux Saint-Jean', '20:42:00', 0, '20:50:00', 0], ['Paris Montparnasse Hall 1 - 2', '22:53:00', 0, 0, 0]]"
2573,2024-09-17,18:07:00,Paris Est,21:05:00,Remiremont,"[['Paris Est', 0, 0, '18:07:00', 0], ['Meuse TGV', '19:07:00', 0, '19:09:00', 0], ['Nancy', '19:44:00', 0, '19:58:00', 0], ['Épinal', '20:40:00', 0, '20:43:00', 0], ['Remiremont', '21:05:00', 0, 0, 0]]"
2593,2024-09-17,18:07:00,Paris Est,20:47:00,Saint-Dié-des-Vosges,"[['Paris Est', 0, 0, '18:07:00', 0], ['Meuse TGV', '19:07:00', 0, '19:09:00', 0], ['Nancy', '19:44:00', 0, '19:50:00', 0], ['Lunéville', '20:08:00', 0, '20:11:00', 0], ['Saint-Dié-des-Vosges', '20:47:00', 0, 0, 0]]"
7238,2024-09-17,18:08:00,Dunkerque,20:09:00,Paris Gare du Nord,"[['Dunkerque', 0, 0, '18:08:00', 0], ['Lille Europe', '18:40:00', 0, '18:51:00', 0], ['Arras', '19:13:00', 0, '19:18:00', 0], ['Paris Gare du Nord', '20:09:00', 0, 0, 0]]"
6153,2024-09-17,18:10:00,Paris Gare de Lyon Hall 1 - 2,22:11:00,Toulon,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:10:00', 0], ['Marseille Saint-Charles', '21:14:00', 0, '21:28:00', 0], ['Toulon', '22:11:00', 0, 0, 0]]"
6825,2024-09-17,18:10:00,Lyon Part Dieu,22:23:00,Toulouse Matabiau,"[['Lyon Part Dieu', 0, 0, '18:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:45:00', 0, '18:50:00', 0], ['Nîmes Centre', '19:33:00', 0, '19:36:00', 0], ['Montpellier Saint-Roch', '20:01:00', 0, '20:06:00', 0], ['Sète', '20:22:00', 0, '20:25:00', 0], ['Béziers', '20:47:00', 0, '20:50:00', 0], ['Narbonne', '21:03:00', 0, '21:06:00', 0], ['Carcassonne', '21:35:00', 0, '21:38:00', 0], ['Toulouse Matabiau', '22:23:00', 0, 0, 0]]"
2548,2024-09-17,18:11:00,Nancy,19:48:00,Paris Est,"[['Nancy', 0, 0, '18:11:00', 0], ['Meuse TGV', '18:44:00', 0, '18:47:00', 0], ['Paris Est', '19:48:00', 0, 0, 0]]"
8551,2024-09-17,18:11:00,Paris Montparnasse Hall 1 - 2,22:47:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:11:00', 0], ['Bordeaux Saint-Jean', '20:14:00', 0, '20:20:00', 0], ['Dax', '21:30:00', 0, '21:34:00', 0], ['Bayonne', '22:03:00', 0, '22:06:00', 0], ['Biarritz', '22:16:00', 0, '22:19:00', 0], ['Saint-Jean-de-Luz - Ciboure', '22:32:00', 0, '22:34:00', 0], ['Hendaye', '22:47:00', 0, 0, 0]]"
8592,2024-09-17,18:11:00,Paris Montparnasse Hall 1 - 2,23:22:00,Tarbes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:11:00', 0], ['Bordeaux Saint-Jean', '20:14:00', 0, '20:20:00', 0], ['Dax', '21:30:00', 0, '21:38:00', 0], ['Orthez', '22:04:00', 0, '22:07:00', 0], ['Pau', '22:28:00', 0, '22:31:00', 0], ['Lourdes', '22:56:00', 0, '23:06:00', 0], ['Tarbes', '23:22:00', 0, 0, 0]]"
7068,2024-09-17,18:12:00,Lille Flandres,19:14:00,Paris Gare du Nord,"[['Lille Flandres', 0, 0, '18:12:00', 0], ['Paris Gare du Nord', '19:14:00', 0, 0, 0]]"
8550,2024-09-17,18:12:00,Hendaye,22:53:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '18:12:00', 0], ['Saint-Jean-de-Luz - Ciboure', '18:23:00', 0, '18:25:00', 0], ['Biarritz', '18:35:00', 0, '18:38:00', 0], ['Bayonne', '18:51:00', 0, '18:54:00', 0], ['Dax', '19:24:00', 0, '19:29:00', 0], ['Bordeaux Saint-Jean', '20:42:00', 0, '20:50:00', 0], ['Paris Montparnasse Hall 1 - 2', '22:53:00', 0, 0, 0]]"
6195,2024-09-17,18:14:00,Paris Gare de Lyon Hall 1 - 2,22:34:00,Miramas,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:14:00', 0], ['Lyon Saint-Exupéry TGV', '20:05:00', 0, '20:14:00', 0], ['Valence Ville', '20:41:00', 0, '20:44:00', 0], ['Montélimar', '21:07:00', 0, '21:10:00', 0], ['Orange', '21:34:00', 0, '21:37:00', 0], ['Avignon Centre', '21:51:00', 0, '21:54:00', 0], ['Arles', '22:12:00', 0, '22:15:00', 0], ['Miramas', '22:34:00', 0, 0, 0]]"
6925,2024-09-17,18:14:00,Paris Gare de Lyon Hall 1 - 2,21:13:00,Grenoble,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:14:00', 0], ['Lyon Saint-Exupéry TGV', '20:05:00', 0, '20:10:00', 0], ['Grenoble', '21:13:00', 0, 0, 0]]"
7065,2024-09-17,18:15:00,Paris Gare du Nord,19:18:00,Lille Flandres,"[['Paris Gare du Nord', 0, 0, '18:15:00', 0], ['Lille Flandres', '19:18:00', 0, 0, 0]]"
8093,2024-09-17,18:15:00,Paris Montparnasse Hall 1 - 2,21:01:00,Saint-Malo,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:15:00', 0], ['Laval', '19:27:00', 0, '19:30:00', 0], ['Vitré', '19:48:00', 0, '19:50:00', 0], ['Rennes', '20:10:00', 0, '20:14:00', 0], ['Dol-de-Bretagne', '20:45:00', 0, '20:48:00', 0], ['Saint-Malo', '21:01:00', 0, 0, 0]]"
7674,2024-09-17,18:16:00,Toulouse Matabiau,23:09:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '18:16:00', 0], ['Montauban Ville Bourbon', '18:48:00', 0, '18:51:00', 0], ['Agen', '19:31:00', 0, '19:34:00', 0], ['Bordeaux Saint-Jean', '20:40:00', 0, '20:45:00', 0], ['Angoulême', '21:20:00', 0, '21:23:00', 0], ['Paris Montparnasse Hall 1 - 2', '23:09:00', 0, 0, 0]]"
9844,2024-09-17,18:17:00,Bruxelles Midi,22:18:00,Lyon Perrache,"[['Bruxelles Midi', 0, 0, '18:17:00', 0], ['Lille Europe', '18:51:00', 0, '19:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:54:00', 0, '20:00:00', 0], ['Marne-la-Vallée Chessy', '20:09:00', 0, '20:13:00', 0], ['Lyon Part Dieu', '22:00:00', 0, '22:10:00', 0], ['Lyon Perrache', '22:18:00', 0, 0, 0]]"
9781,2024-09-17,18:18:00,Paris Gare de Lyon Hall 1 - 2,21:29:00,Geneve,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:18:00', 0], ['Bourg-en-Bresse', '20:07:00', 0, '20:10:00', 0], ['Nurieux Gare', '20:35:00', 0, '20:38:00', 0], ['Bellegarde', '21:00:00', 0, '21:03:00', 0], ['Geneve', '21:29:00', 0, 0, 0]]"
2425,2024-09-17,18:22:00,Paris Est,20:08:00,Strasbourg,"[['Paris Est', 0, 0, '18:22:00', 0], ['Strasbourg', '20:08:00', 0, 0, 0]]"
5124,2024-09-17,18:22:00,Lille Europe,22:18:00,Lyon Perrache,"[['Lille Europe', 0, 0, '18:22:00', 0], ['Arras', '18:41:00', 0, '18:46:00', 0], ['TGV Haute Picardie', '19:06:00', 0, '19:15:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:44:00', 0, '20:00:00', 0], ['Marne-la-Vallée Chessy', '20:09:00', 0, '20:13:00', 0], ['Lyon Part Dieu', '22:00:00', 0, '22:10:00', 0], ['Lyon Perrache', '22:18:00', 0, 0, 0]]"
9223,2024-09-17,18:22:00,Paris Gare de Lyon Hall 1 - 2,22:26:00,Zuerich HB,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:22:00', 0], ['Dijon', '19:57:00', 0, '20:01:00', 0], ['Mulhouse', '21:03:00', 0, '21:06:00', 0], ['Basel SBB', '21:26:00', 0, '21:33:00', 0], ['Zuerich HB', '22:26:00', 0, 0, 0]]"
2454,2024-09-17,18:23:00,Strasbourg,20:16:00,Paris Est,"[['Strasbourg', 0, 0, '18:23:00', 0], ['Champagne-Ardenne TGV', '19:31:00', 0, '19:34:00', 0], ['Paris Est', '20:16:00', 0, 0, 0]]"
8821,2024-09-17,18:23:00,Paris Montparnasse Hall 1 - 2,20:19:00,Nantes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:23:00', 0], ['Nantes', '20:19:00', 0, 0, 0]]"
9780,2024-09-17,18:24:00,Geneve,21:42:00,Paris Gare de Lyon Hall 1 - 2,"[['Geneve', 0, 0, '18:24:00', 0], ['Bellegarde', '18:56:00', 0, '19:02:00', 0], ['Bourg-en-Bresse', '19:49:00', 0, '19:52:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '21:42:00', 0, 0, 0]]"
2253,2024-09-17,18:25:00,Paris Est,19:14:00,Reims,"[['Paris Est', 0, 0, '18:25:00', 0], ['Reims', '19:14:00', 0, 0, 0]]"
2751,2024-09-17,18:25:00,Paris Est,20:35:00,Sedan,"[['Paris Est', 0, 0, '18:25:00', 0], ['Reims', '19:14:00', 0, '19:21:00', 0], ['Rethel', '19:41:00', 0, '19:43:00', 0], ['Charleville-Mézières', '20:11:00', 0, '20:20:00', 0], ['Sedan', '20:35:00', 0, 0, 0]]"
6669,2024-09-17,18:26:00,Paris Gare de Lyon Hall 1 - 2,20:36:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:26:00', 0], ['Lyon Part Dieu', '20:22:00', 0, '20:28:00', 0], ['Lyon Perrache', '20:36:00', 0, 0, 0]]"
8391,2024-09-17,18:27:00,Paris Montparnasse Hall 1 - 2,21:21:00,La Rochelle,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:27:00', 0], ['Poitiers', '19:45:00', 0, '19:49:00', 0], [""Saint-Maixent-L'École"", '20:18:00', 0, '20:21:00', 0], ['Niort', '20:37:00', 0, '20:40:00', 0], ['Surgères', '20:58:00', 0, '21:00:00', 0], ['La Rochelle', '21:21:00', 0, 0, 0]]"
8491,2024-09-17,18:27:00,Paris Montparnasse Hall 1 - 2,21:42:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:27:00', 0], ['Poitiers', '19:45:00', 0, '19:54:00', 0], ['Angoulême', '20:33:00', 0, '20:36:00', 0], ['Libourne', '21:17:00', 0, '21:20:00', 0], ['Bordeaux Saint-Jean', '21:42:00', 0, 0, 0]]"
7836,2024-09-17,18:29:00,Marseille Saint-Charles,23:13:00,Tourcoing,"[['Marseille Saint-Charles', 0, 0, '18:29:00', 0], ['Aix-en-Provence TGV', '18:40:00', 0, '18:43:00', 0], ['Avignon TGV', '19:02:00', 0, '19:05:00', 0], ['Lyon Saint-Exupéry TGV', '19:57:00', 0, '20:02:00', 0], ['Marne-la-Vallée Chessy', '21:47:00', 0, '21:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '22:01:00', 0, '22:06:00', 0], ['Tourcoing', '23:13:00', 0, 0, 0]]"
8319,2024-09-17,18:31:00,Paris Montparnasse Hall 1 - 2,19:45:00,Tours,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:31:00', 0], ['Vendôme - Villiers-sur-Loir', '19:13:00', 0, '19:16:00', 0], ['Saint-Pierre-des-Corps', '19:36:00', 0, '19:40:00', 0], ['Tours', '19:45:00', 0, 0, 0]]"
8345,2024-09-17,18:31:00,Paris Montparnasse Hall 1 - 2,20:32:00,Poitiers,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:31:00', 0], ['Vendôme - Villiers-sur-Loir', '19:13:00', 0, '19:16:00', 0], ['Saint-Pierre-des-Corps', '19:36:00', 0, '19:44:00', 0], ['Châtellerault', '20:10:00', 0, '20:13:00', 0], ['Poitiers', '20:32:00', 0, 0, 0]]"
9234,2024-09-17,18:34:00,Zuerich HB,22:43:00,Paris Gare de Lyon Hall 1 - 2,"[['Zuerich HB', 0, 0, '18:34:00', 0], ['Basel SBB', '19:28:00', 0, '19:34:00', 0], ['Mulhouse', '19:54:00', 0, '19:57:00', 0], ['Belfort - Montbéliard TGV', '20:19:00', 0, '20:22:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '22:43:00', 0, 0, 0]]"
