route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000065,OCESN2074F3334499:2024-08-03T00:27:44Z,2074,1,110,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000061,OCESN2074F3404509:2024-08-03T00:27:44Z,2074,1,111,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000066,OCESN2076F3156020:2024-08-03T00:27:44Z,2076,1,112,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000065,OCESN2077F3335979:2024-08-03T00:27:44Z,2077,0,113,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000061,OCESN2077F3392211:2024-08-03T00:27:44Z,2077,0,114,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000067,OCESN2080F3089908:2024-04-16T00:31:58Z,2080,0,115,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000063,OCESN2080F3089909:2024-06-19T00:38:12Z,2080,0,116,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000068,OCESN2080F3089912:2024-08-03T00:27:44Z,2080,0,117,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000043,OCESN2080F3090576:2024-04-16T00:31:58Z,2080,0,118,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000061,OCESN2080F3403116:2024-08-01T00:28:09Z,2080,0,119,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000021,OCESN2083F3089903:2024-07-27T00:41:07Z,2083,1,120,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000053,OCESN2083F3089905:2024-08-03T00:27:44Z,2083,1,121,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000069,OCESN2083F3091914:2024-07-13T00:41:35Z,2083,1,122,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000070,OCESN2083F3091915:2024-07-13T00:41:35Z,2083,1,123,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000071,OCESN2083F3098612:2024-07-13T00:41:35Z,2083,1,124,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000019,OCESN2083F3115828:2024-07-04T00:34:03Z,2083,1,125,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000072,OCESN2083F3379756:2024-07-13T00:41:35Z,2083,1,126,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000061,OCESN2083F3403114:2024-08-01T00:28:09Z,2083,1,127,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000043,OCESN2085F3384200:2024-08-03T00:27:44Z,2085,0,128,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000030,OCESN2086F3154490:2024-08-03T00:27:44Z,2086,1,129,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000061,OCESN2086F3333552:2024-08-03T00:27:44Z,2086,1,130,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000023,OCESN2087F3089894:2024-05-01T00:28:50Z,2087,0,131,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000073,OCESN2087F3089895:2024-06-08T00:28:11Z,2087,0,132,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000074,OCESN2087F3122607:2024-08-03T00:27:44Z,2087,0,133,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000075,OCESN2087F3267357:2024-08-01T00:28:09Z,2087,0,134,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000061,OCESN2087F3403842:2024-08-01T00:28:09Z,2087,0,135,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000076,OCESN2090F3089890:2024-08-03T00:27:44Z,2090,1,136,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000065,OCESN2092F3089514:2024-08-03T00:27:44Z,2092,0,137,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000061,OCESN2092F3402890:2024-08-03T00:27:44Z,2092,0,138,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000048,OCESN2096F3089881:2024-07-04T00:34:03Z,2096,1,139,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000074,OCESN2096F3114172:2024-08-03T00:27:44Z,2096,1,140,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000077,OCESN2096F3133597:2024-08-01T00:28:09Z,2096,1,141,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000073,OCESN2096F3338944:2024-07-04T00:34:03Z,2096,1,142,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000061,OCESN2096F3403110:2024-08-01T00:28:09Z,2096,1,143,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000021,OCESN2098F3087934:2024-08-03T00:27:44Z,2098,1,144,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000019,OCESN2098F3235969:2024-08-03T00:27:44Z,2098,1,145,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000019,OCESN2099F3089878:2024-08-03T00:27:44Z,2099,0,146,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000021,OCESN2099F3235897:2024-08-03T00:27:44Z,2099,0,147,
FR:Line::58c0c9b7-3765-46af-85a3-f193f3030e9b:,000078,OCESN2200F3263315:2024-06-04T00:24:31Z,2200,1,148,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000010,OCESN2202F2665992:2024-07-20T00:29:09Z,2202,1,149,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000022,OCESN2202F3090213:2024-07-26T00:28:41Z,2202,1,150,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000079,OCESN2203F3074133:2024-04-16T00:31:58Z,2203,1,151,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000065,OCESN2203F3159574:2024-08-01T00:28:09Z,2203,1,152,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000080,OCESN2203F3249414:2024-08-03T00:27:44Z,2203,1,153,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000061,OCESN2203F3402337:2024-08-01T00:28:09Z,2203,1,154,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000023,OCESN2204F2542388:2024-04-16T00:31:58Z,2204,0,155,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000081,OCESN2204F2895637:2024-08-01T00:28:09Z,2204,0,156,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000073,OCESN2204F3064978:2024-07-25T00:27:28Z,2204,0,157,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000026,OCESN2204F3074551:2024-04-16T00:31:58Z,2204,0,158,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000061,OCESN2204F3403103:2024-08-01T00:28:09Z,2204,0,159,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000064,OCESN2208F3089851:2024-07-27T00:41:07Z,2208,1,160,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000082,OCESN2209F3091763:2024-04-16T00:31:58Z,2209,1,161,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000073,OCESN2209F3091764:2024-04-16T00:31:58Z,2209,1,162,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000083,OCESN2209F3091766:2024-06-04T00:24:31Z,2209,1,163,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000015,OCESN2210F3088525:2024-04-16T00:31:58Z,2210,1,164,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000019,OCESN2212F3089504:2024-04-16T00:31:58Z,2212,1,165,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000021,OCESN2212F3089947:2024-04-16T00:31:58Z,2212,1,166,
FR:Line::58c0c9b7-3765-46af-85a3-f193f3030e9b:,000078,OCESN2216F3261881:2024-06-04T00:24:31Z,2216,0,167,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000084,OCESN2218F3091990:2024-04-16T00:31:58Z,2218,0,168,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000085,OCESN2218F3091992:2024-08-01T00:28:09Z,2218,0,169,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000061,OCESN2218F3403097:2024-08-01T00:28:09Z,2218,0,170,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000086,OCESN2238F3089839:2024-05-16T00:34:33Z,2238,0,171,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000087,OCESN2239F3064353:2024-08-03T00:27:44Z,2239,0,172,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000088,OCESN2239F3089763:2024-08-01T00:28:09Z,2239,0,173,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000010,OCESN2239F3091989:2024-07-25T00:27:28Z,2239,0,174,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000030,OCESN2239F3093971:2024-05-24T00:27:00Z,2239,0,175,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000014,OCESN2239F3153245:2024-07-04T00:34:03Z,2239,0,176,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000089,OCESN2239F3264092:2024-07-04T00:34:03Z,2239,0,177,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000061,OCESN2239F3403095:2024-08-01T00:28:09Z,2239,0,178,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000019,OCESN2240F3091661:2024-07-22T00:31:00Z,2240,0,179,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000021,OCESN2240F3091913:2024-07-27T00:41:07Z,2240,0,180,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000021,OCESN2242F2571537:2024-07-27T00:41:07Z,2242,1,181,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000010,OCESN2242F3133815:2024-07-06T00:31:25Z,2242,1,182,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000030,OCESN2242F3163634:2024-07-06T00:31:25Z,2242,1,183,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000019,OCESN2242F3165759:2024-07-06T00:31:25Z,2242,1,184,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000063,OCESN2242F3333225:2024-07-28T00:29:53Z,2242,1,185,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000090,OCESN2242F3333226:2024-07-26T00:28:41Z,2242,1,186,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000091,OCESN2242F3333370:2024-07-20T00:29:09Z,2242,1,187,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000092,OCESN2242F3333371:2024-08-03T00:27:44Z,2242,1,188,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000093,OCESN2242F3385416:2024-08-01T00:28:09Z,2242,1,189,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000061,OCESN2242F3403168:2024-08-01T00:28:09Z,2242,1,190,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000030,OCESN2243F2910968:2024-07-23T00:28:40Z,2243,1,191,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000094,OCESN2243F3118595:2024-07-23T00:28:40Z,2243,1,192,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000061,OCESN2243F3118596:2024-08-01T00:28:09Z,2243,1,193,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000040,OCESN2244F3091236:2024-04-16T00:31:58Z,2244,0,194,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000095,OCESN2253F3163182:2024-08-03T00:27:44Z,2253,0,195,
FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,000065,OCESN2262F3166241:2024-08-01T00:28:09Z,2262,1,196,
